epoch,loss,val_loss
0,0.8222941160202026,0.7858687043190002
1,0.779711902141571,0.775151252746582
2,0.7701655030250549,0.7664461135864258
3,0.7650834321975708,0.7617313861846924
4,0.759685754776001,0.7578620910644531
5,0.7555062770843506,0.7523573637008667
6,0.7518393993377686,0.7498694062232971
7,0.7483153343200684,0.7445990443229675
8,0.7454980611801147,0.7434720993041992
9,0.7422754168510437,0.7412635087966919
10,0.7393572926521301,0.7372435927391052
11,0.7363783717155457,0.7317104339599609
12,0.7317188382148743,0.730100691318512
13,0.7261205911636353,0.7240340113639832
14,0.7223720550537109,0.7194106578826904
15,0.7161594033241272,0.7154129147529602
16,0.7109972238540649,0.7090412378311157
17,0.7051361203193665,0.7038218975067139
18,0.699616014957428,0.6980151534080505
19,0.694200336933136,0.6921282410621643
20,0.6891697645187378,0.6873708963394165
21,0.6830554008483887,0.6810388565063477
22,0.6778420805931091,0.6764344573020935
23,0.6730623245239258,0.671469509601593
24,0.6683444380760193,0.6684655547142029
25,0.6645970940589905,0.662651777267456
26,0.6606186628341675,0.6602933406829834
27,0.6576310396194458,0.6552371978759766
28,0.6541526317596436,0.6540939807891846
29,0.6503507494926453,0.6512086987495422
30,0.6475964188575745,0.6484709978103638
31,0.6447958946228027,0.6456392407417297
32,0.6431318521499634,0.643705427646637
33,0.6408014297485352,0.6419152021408081
34,0.6386387944221497,0.6398060917854309
35,0.6374427676200867,0.6388047337532043
36,0.6369171142578125,0.6367394328117371
37,0.6344420909881592,0.6360725164413452
38,0.6341310739517212,0.6346698999404907
39,0.6327627301216125,0.6331052184104919
40,0.6317651271820068,0.6325849890708923
41,0.6304622888565063,0.6314584612846375
42,0.6301136612892151,0.629913330078125
43,0.6297925114631653,0.6298637390136719
44,0.6280906200408936,0.628180742263794
45,0.6272817850112915,0.6276823282241821
46,0.6264249086380005,0.6276383996009827
47,0.6260092854499817,0.6254350543022156
48,0.6256383061408997,0.6251262426376343
49,0.6245052814483643,0.6250012516975403
50,0.6242232918739319,0.6237046718597412
51,0.6229124665260315,0.6232805252075195
52,0.6232074499130249,0.6232758164405823
53,0.6230252385139465,0.6227675676345825
54,0.622268795967102,0.6233188509941101
55,0.6210994720458984,0.621997594833374
56,0.6212165951728821,0.6223484873771667
57,0.6209567785263062,0.6219632625579834
58,0.6210544109344482,0.6205854415893555
59,0.6205533742904663,0.6203356385231018
60,0.6198207139968872,0.6208431124687195
61,0.6199899911880493,0.6205645203590393
62,0.619296669960022,0.6202208995819092
63,0.6195405125617981,0.6204490065574646
64,0.6188175082206726,0.6193279027938843
65,0.6188867688179016,0.6187458038330078
66,0.618606686592102,0.6189745664596558
67,0.618675172328949,0.6188551783561707
68,0.6184421181678772,0.619478166103363
69,0.6184645295143127,0.6190126538276672
70,0.617936372756958,0.6186343431472778
71,0.6179353594779968,0.6191307902336121
72,0.6181198954582214,0.6183939576148987
73,0.6179726123809814,0.6187072396278381
74,0.618004322052002,0.6173633337020874
