epoch,loss,val_loss
0,0.5303409695625305,0.41129979491233826
1,0.39467233419418335,0.3833615779876709
2,0.38009291887283325,0.37778815627098083
3,0.3740394413471222,0.37330469489097595
4,0.37199586629867554,0.3699474036693573
5,0.37047237157821655,0.369569331407547
6,0.3684806227684021,0.3678562641143799
7,0.3669527471065521,0.36840856075286865
8,0.36594411730766296,0.36573877930641174
9,0.36590757966041565,0.3661962151527405
10,0.36529624462127686,0.36657050251960754
11,0.3638265132904053,0.3634459376335144
12,0.3640757203102112,0.3625220060348511
13,0.3634541630744934,0.3637341856956482
14,0.3626842200756073,0.3629176616668701
15,0.36219313740730286,0.36197909712791443
16,0.36204421520233154,0.36274489760398865
17,0.3624040484428406,0.36228516697883606
18,0.36246728897094727,0.361776739358902
19,0.3610438108444214,0.36148208379745483
20,0.3608228862285614,0.3609451949596405
21,0.3612678647041321,0.36159083247184753
22,0.3606729507446289,0.3613298833370209
23,0.3606945276260376,0.36216220259666443
24,0.36038661003112793,0.3618018925189972
25,0.36021849513053894,0.36048927903175354
26,0.3603370487689972,0.36081182956695557
27,0.36007165908813477,0.3602631986141205
28,0.3595435321331024,0.3595459461212158
29,0.35970059037208557,0.3603103458881378
30,0.35953983664512634,0.3604874610900879
31,0.35959309339523315,0.3595838248729706
32,0.36015257239341736,0.3600873351097107
33,0.3598197102546692,0.35926127433776855
